314.64,169.97,92.719,214.06,243.34
184.5,184,43,100,195.2
50.375,182.28,75.25,173.44,164.19
232.5,180,43,100,158.2
255.69,190.03,80.625,185.94,147.59
25.062,180.75,69.875,162.5,118.83
529.32,184.98,46.359,107.03,112.7
576.08,173.22,65.844,151.56,98.197
108.08,173.22,65.844,151.56,75.047
149.32,128.98,46.359,107.03,68.569
213.32,176.98,46.359,107.03,66.983
252.08,131.22,65.844,151.56,63.209
493.96,163.28,53.078,123.44,60.261
433.14,177.08,49.719,114.84,52.34
197.32,168.98,46.359,107.03,50.323
143.14,167.08,49.719,114.84,42.145
547.06,180.75,69.875,162.5,38.549
453.96,168.28,53.078,123.44,32.096
