253.86,215.59,122.28,282.81,208.74
637.86,287.59,122.28,282.81,175.66
299.78,9.4844,56.438,132.03,172.5
519.56,218.97,112.88,264.06,119.16
613.86,203.59,122.28,282.81,111.44
493.06,468.75,69.875,162.5,108.21
354.64,1.9688,92.719,214.06,90.872
337.86,167.59,122.28,282.81,82.122
673.86,215.59,122.28,282.81,75.803
796.28,214.16,99.438,229.69,67.958
585,24,86,200,62.629
782.38,26.281,75.25,173.44,57.734
438.96,518.28,53.078,123.44,56.525
536.38,20.281,75.25,173.44,54.789
479.56,188.97,112.88,264.06,27.725
