186,191,183,346,0.60066
320,218,66,123,0.54297
221,385,91,172,0.534
135,226,57,108,0.528
6,213,84,158,0.52453
150,243,74,140,0.52259
124,142,127,239,0.52042
203,204,53,99,0.51867
330,22,56,104,0.51821
186,289,67,126,0.51818
216,30,66,125,0.51771
274,420,67,126,0.51644
356,103,98,186,0.51621
301,194,61,114,0.51605
110,190,56,106,0.51128
150,287,105,197,0.5111
91,154,56,104,0.5088
403,161,60,114,0.50784
212,341,50,94,0.50779
-10,150,109,206,0.50684
283,21,51,96,0.50477
-13,83,138,259,0.50391
14,165,186,351,0.5038
254,5,58,108,0.50242
275,225,73,137,0.50141
383,181,56,104,0.50132
124,164,70,133,0.50097
65,209,64,120,0.5007
