535,212,59,109,0.54803
303,369,55,103,0.5436
141,267,100,188,0.54319
253,44,65,121,0.54102
486,231,78,148,0.53651
126,240,59,112,0.53595
183,41,55,105,0.53408
12,146,63,119,0.53356
327,345,59,110,0.53355
366,98,53,100,0.52941
324,17,63,118,0.52896
149,155,60,112,0.5284
260,94,169,318,0.52806
129,90,186,349,0.52761
8,85,55,103,0.52697
345,49,67,125,0.52628
559,225,56,106,0.52588
154,106,56,105,0.52527
343,296,76,142,0.5242
248,126,59,110,0.52396
126,122,59,111,0.52096
250,338,55,103,0.52047
260,220,50,94,0.5187
171,280,71,132,0.5169
504,207,70,133,0.51614
266,198,52,98,0.51565
484,273,64,121,0.51529
392,236,57,108,0.5147
461,228,55,104,0.51458
416,284,60,111,0.51446
136,278,56,104,0.51402
8,145,120,226,0.51395
372,273,65,121,0.51392
203,37,94,178,0.51374
365,149,110,206,0.51318
26,59,84,158,0.51255
550,218,94,177,0.51205
578,97,58,108,0.51194
390,267,66,123,0.5113
117,193,76,143,0.51087
383,143,62,115,0.51035
320,291,58,109,0.50999
504,248,114,216,0.50983
189,272,99,185,0.50957
452,381,50,94,0.50956
264,357,58,109,0.50883
440,113,52,98,0.50826
107,106,65,123,0.50804
61,86,78,148,0.5078
505,206,61,115,0.5077
106,172,70,132,0.507
275,372,51,95,0.5069
380,156,53,101,0.50668
340,93,50,94,0.5064
398,13,52,98,0.50601
106,76,64,120,0.50564
83,93,51,95,0.50537
459,115,51,96,0.50488
79,150,90,170,0.50485
52,243,74,138,0.50484
154,205,53,99,0.50453
303,69,78,146,0.50443
449,197,52,98,0.50425
356,13,52,98,0.50369
205,251,92,173,0.50354
414,195,54,102,0.50321
316,52,50,95,0.50281
464,329,78,146,0.50226
202,298,54,100,0.50182
323,97,96,179,0.50166
245,244,58,110,0.50139
404,125,50,94,0.5007
53,120,54,101,0.50063
202,322,81,153,0.5001
548,349,50,94,0.50006
