398,289,248,465,0.57044
300,190,302,568,0.56275
579,652,57,107,0.55869
265,404,173,326,0.55597
268,452,61,116,0.54691
463,543,108,202,0.54371
476,197,307,577,0.5371
719,379,67,127,0.53248
547,253,70,130,0.53086
80,408,54,101,0.53015
557,403,75,140,0.5292
313,358,56,105,0.52878
606,255,106,199,0.5272
544,656,66,124,0.52622
682,268,90,170,0.52572
397,490,124,233,0.52526
660,216,62,118,0.52498
627,239,61,113,0.52473
549,577,97,182,0.52171
665,313,55,105,0.52169
340,412,168,317,0.52094
-8,353,135,254,0.52022
51,508,63,117,0.52009
51,476,52,97,0.51973
678,407,73,138,0.51953
1,495,55,105,0.51922
453,191,61,115,0.51918
604,405,50,94,0.51859
313,253,97,183,0.51831
241,354,56,105,0.51816
121,421,92,171,0.51793
731,308,52,97,0.51701
208,356,58,110,0.51654
85,339,100,188,0.51582
306,377,102,191,0.5148
555,381,234,439,0.51446
665,325,95,178,0.51439
300,405,50,95,0.5131
538,365,62,116,0.51249
300,237,59,111,0.512
36,474,65,123,0.51166
217,418,54,102,0.51053
768,325,69,129,0.51018
734,247,52,100,0.5101
91,260,56,104,0.50954
641,613,186,350,0.5094
130,374,52,98,0.50932
668,422,110,207,0.50926
156,533,50,94,0.50851
322,364,52,97,0.50845
578,305,97,183,0.50678
459,233,94,178,0.50648
212,493,50,94,0.50609
436,93,50,94,0.50598
495,225,185,348,0.50499
657,399,52,98,0.50426
541,223,52,98,0.50399
276,524,50,95,0.5039
67,281,119,225,0.50354
652,399,52,98,0.50264
616,217,115,216,0.50237
155,439,198,372,0.50234
575,181,52,98,0.50228
174,422,84,158,0.50217
392,228,118,221,0.50215
448,634,58,108,0.50206
442,137,74,139,0.50197
263,264,58,108,0.50172
428,493,94,177,0.50119
29,542,52,98,0.50117
532,313,56,104,0.50086
-7,370,83,157,0.50062
106,411,58,110,0.50059
494,249,92,173,0.50002
