262,220,91,171,0.57262
259,167,71,134,0.56037
448,7,54,100,0.54996
21,158,53,100,0.54351
543,106,57,107,0.54302
444,41,88,164,0.53848
-5,162,52,99,0.53771
60,85,83,156,0.53637
364,106,57,107,0.53319
466,31,95,178,0.52844
46,148,56,105,0.52487
310,21,59,110,0.52279
291,194,69,128,0.52028
76,125,62,118,0.51895
431,4,53,100,0.51654
382,42,86,160,0.51602
171,69,58,108,0.51582
546,100,61,115,0.51496
116,77,50,94,0.5146
327,94,60,112,0.5144
454,98,57,107,0.51315
517,6,50,94,0.51277
485,98,66,124,0.51157
523,12,50,94,0.5109
476,21,50,94,0.5096
381,4,54,102,0.50865
198,79,58,108,0.50728
4,53,55,103,0.50665
227,106,51,97,0.50641
144,31,56,104,0.50597
497,15,55,103,0.50408
403,6,60,114,0.50366
422,107,70,132,0.50345
134,122,52,98,0.50337
230,70,67,126,0.50124
162,123,54,102,0.50122
