366,177,84,159,0.57679
286,215,82,153,0.56557
204,114,54,103,0.5603
221,269,65,122,0.55821
117,128,70,132,0.54925
232,116,53,100,0.54573
159,127,80,150,0.54343
72,136,61,114,0.53691
93,90,66,125,0.53576
452,178,90,169,0.53412
445,16,128,242,0.53333
481,13,146,276,0.52887
272,107,58,110,0.52784
21,31,56,104,0.52515
548,183,61,114,0.52492
39,122,67,126,0.52263
400,130,64,120,0.52157
409,196,72,136,0.52152
96,130,63,119,0.52074
515,45,105,197,0.52035
361,5,64,121,0.51965
169,25,62,118,0.51933
-6,124,65,122,0.5178
86,196,55,104,0.51767
192,188,80,149,0.51585
402,162,55,103,0.51565
329,241,86,163,0.51416
424,63,52,98,0.51371
298,55,156,294,0.51289
402,251,58,108,0.51129
139,199,52,99,0.51107
490,192,104,196,0.50958
382,71,64,120,0.50882
587,150,54,101,0.50874
251,235,62,116,0.5087
442,152,60,114,0.50807
510,165,69,129,0.50795
235,20,109,204,0.50689
586,231,57,106,0.5065
537,220,74,138,0.50628
146,172,52,98,0.50606
335,157,62,117,0.50472
133,109,52,99,0.50434
19,154,53,99,0.50392
393,222,120,226,0.50344
46,62,67,125,0.50328
578,79,58,108,0.50276
4,39,53,101,0.50247
164,196,50,95,0.5023
83,13,56,104,0.50198
180,5,50,94,0.50187
291,163,52,97,0.50087
488,4,56,104,0.50084
104,21,52,98,0.50042
12,4,52,98,0.50032
