352,264,86,163,0.56058
465,283,74,141,0.55094
242,290,76,143,0.54454
440,77,72,137,0.53938
580,298,72,134,0.53863
511,252,85,160,0.53858
717,405,77,144,0.53231
-2,255,67,126,0.53061
138,282,53,101,0.52915
460,173,133,250,0.52364
618,253,94,176,0.52285
671,387,85,160,0.52111
83,10,117,220,0.5204
656,260,86,161,0.52036
794,316,52,96,0.51857
618,403,90,169,0.51754
170,12,172,323,0.51653
636,319,57,109,0.51638
796,433,50,94,0.51588
176,389,83,156,0.51562
324,161,73,138,0.51405
384,192,56,107,0.51318
538,326,81,153,0.51219
466,466,60,114,0.51188
335,43,222,419,0.51161
465,145,99,186,0.51136
320,196,58,109,0.51023
493,106,93,176,0.50803
512,85,70,132,0.50798
520,158,94,178,0.50792
762,431,59,110,0.50783
548,461,50,94,0.50771
736,193,77,145,0.50602
702,285,77,144,0.50544
698,255,54,100,0.50522
353,391,78,146,0.5045
756,443,66,124,0.50402
592,139,52,98,0.50365
793,408,52,99,0.50336
292,53,50,94,0.50314
567,157,86,162,0.50286
736,357,98,186,0.50188
150,15,60,114,0.50132
392,45,109,204,0.50106
-15,101,178,334,0.50045
