152,215,165,331,0.53323
238,167,69,138,0.52361
-10,61,77,155,0.52322
76,118,52,104,0.52284
178,516,50,99,0.52049
371,262,110,220,0.52004
-9,35,71,143,0.51634
28,584,48,96,0.51568
425,450,47,95,0.51545
371,300,46,92,0.51487
188,216,50,102,0.51437
216,503,55,109,0.51435
32,71,49,97,0.51302
367,333,51,102,0.51224
322,85,49,99,0.51098
28,163,51,102,0.5106
37,151,92,182,0.51015
378,412,63,127,0.50919
271,122,48,96,0.50891
82,498,50,102,0.50884
285,49,50,102,0.5082
40,540,72,142,0.50798
48,495,54,106,0.50765
141,644,54,106,0.50749
289,131,72,142,0.5074
390,37,48,97,0.50692
67,660,46,92,0.50621
395,30,49,97,0.50602
383,52,56,111,0.50548
236,203,59,117,0.50508
4,563,62,124,0.50508
283,468,46,92,0.50489
-6,104,49,98,0.50477
162,342,124,248,0.50474
412,627,56,112,0.50472
14,107,60,120,0.50427
203,66,47,94,0.50374
161,7,74,150,0.5037
126,207,50,102,0.50335
52,106,62,124,0.50261
169,73,56,112,0.50252
186,128,86,174,0.50215
40,79,68,136,0.50205
14,137,59,117,0.50199
351,15,58,118,0.50156
341,56,58,118,0.50154
95,95,60,122,0.50135
74,144,70,141,0.50133
322,62,58,116,0.5008
3,156,46,92,0.50077
329,110,50,102,0.50077
220,69,47,94,0.50031
24,127,50,99,0.50005
