285,184,69,138,0.57854
547,118,53,105,0.53639
560,56,89,177,0.53302
233,200,84,168,0.53006
575,106,68,137,0.52685
349,180,70,139,0.52624
353,250,52,104,0.52147
127,5,58,118,0.52132
252,23,54,106,0.51926
376,220,52,105,0.51777
-8,305,61,121,0.51451
350,104,96,194,0.51323
497,129,78,158,0.51296
119,150,66,133,0.5129
507,309,82,166,0.51131
480,95,49,99,0.51047
66,267,79,156,0.51045
528,115,53,106,0.51015
327,177,52,103,0.50885
-6,13,48,96,0.50798
115,358,47,93,0.50796
188,321,58,118,0.50744
494,270,58,118,0.50647
490,365,56,112,0.50644
-7,366,54,106,0.50641
140,329,72,142,0.50568
101,377,47,94,0.50533
451,365,56,112,0.50455
251,147,76,153,0.50454
386,187,70,141,0.50435
563,324,46,92,0.50336
578,306,74,150,0.5024
64,243,50,102,0.50192
441,228,56,112,0.50099
200,293,74,150,0.50052
227,63,56,112,0.50042
