284,214,57,115,0.57076
347,214,59,118,0.56601
543,181,52,105,0.53653
322,183,49,98,0.53319
-16,64,128,256,0.53047
363,125,53,106,0.52944
166,190,55,110,0.5288
255,196,60,119,0.52856
561,234,62,124,0.52199
73,201,57,113,0.5213
90,97,107,214,0.51889
462,120,59,119,0.51887
443,43,85,169,0.51823
144,118,88,175,0.51624
514,174,61,121,0.51598
540,19,112,223,0.51412
309,190,81,162,0.5141
448,382,48,96,0.51392
72,168,56,110,0.51359
313,258,62,124,0.51338
538,100,81,161,0.51256
563,109,64,128,0.51251
207,124,62,123,0.50996
546,107,92,183,0.50861
576,219,54,108,0.5082
491,163,46,94,0.50798
161,242,52,103,0.5074
62,114,77,154,0.50713
163,39,94,187,0.50675
153,120,49,100,0.50661
587,20,46,92,0.50528
95,199,59,118,0.5045
578,306,74,150,0.50262
337,31,50,102,0.50249
423,382,48,96,0.5024
255,382,48,96,0.50172
73,251,50,102,0.50165
229,80,48,96,0.50052
107,169,78,157,0.50041
431,112,56,112,0.50036
288,382,48,96,0.50022
