151,165,120,240,0.56539
326,199,79,159,0.5377
307,240,57,114,0.53219
443,204,64,129,0.52956
427,225,128,255,0.52932
363,183,87,174,0.52889
435,270,60,119,0.52772
297,198,78,155,0.5266
440,321,51,104,0.52601
89,274,57,114,0.52394
474,205,68,137,0.52354
309,145,61,123,0.52143
391,187,52,104,0.518
17,65,98,195,0.51799
160,161,100,200,0.51786
263,198,79,157,0.51707
663,183,65,130,0.51651
409,181,86,173,0.51571
-11,317,91,180,0.51562
72,164,78,158,0.51555
188,323,52,104,0.51382
329,254,51,101,0.51362
156,186,57,115,0.51275
368,197,53,108,0.51079
658,403,62,124,0.51018
162,85,64,130,0.51011
101,160,56,112,0.50965
354,163,50,100,0.50833
670,220,55,109,0.5081
546,76,172,344,0.50799
109,44,112,225,0.50798
633,105,50,101,0.50783
556,210,106,212,0.50781
87,230,48,98,0.50672
2,372,67,136,0.50667
23,15,59,118,0.50569
259,268,46,92,0.50554
576,64,73,146,0.50537
658,38,62,123,0.5053
408,245,59,118,0.50523
441,377,47,94,0.50515
-10,184,78,158,0.50502
135,175,50,100,0.50488
179,28,46,92,0.50487
283,380,46,92,0.50463
417,53,68,136,0.50414
669,23,54,107,0.50378
372,259,111,222,0.50371
645,336,51,104,0.50335
249,401,50,102,0.50323
422,14,56,112,0.50289
321,87,58,118,0.50272
218,148,58,118,0.5016
-11,10,93,186,0.50132
107,211,116,233,0.50128
360,116,78,158,0.50099
599,218,100,202,0.50096
400,79,54,106,0.50095
204,192,85,171,0.50085
547,148,46,92,0.50082
633,214,48,96,0.50081
-12,90,97,195,0.50068
1,51,80,160,0.50068
154,365,48,96,0.5002
291,264,86,174,0.50001
