33,295,54,109,0.58098
383,89,51,104,0.56834
-10,94,79,159,0.54324
136,245,121,244,0.54036
241,303,90,180,0.54013
205,292,87,174,0.53738
206,371,54,108,0.53208
11,272,47,94,0.53051
235,378,50,101,0.52582
294,67,59,117,0.52437
293,108,60,120,0.52287
474,168,58,118,0.51753
500,448,49,98,0.51734
13,484,46,92,0.51718
53,115,122,243,0.51594
433,170,56,113,0.51583
3,433,48,97,0.51519
259,404,46,92,0.51317
64,259,48,96,0.51201
417,445,50,102,0.51183
258,106,53,106,0.51182
274,381,49,99,0.51009
448,433,48,96,0.50748
83,276,64,130,0.50546
152,269,50,102,0.50526
-7,445,62,123,0.50452
-7,181,50,102,0.50354
-6,584,48,96,0.50314
276,207,50,102,0.50284
117,242,64,130,0.50268
62,569,56,112,0.5018
74,111,70,139,0.50167
-17,124,141,281,0.50147
187,245,54,106,0.50065
159,559,56,112,0.50007
