158.6,181.11,89.054,224.14,-0.20444
272.53,182.02,119.68,300.7,-0.24167
438.85,315.7,53.731,135.83,-0.54119
205.21,41.841,162.36,407.41,-0.64937
418,209.5,103.25,259.62,-0.65135
92.892,205.21,39.841,101.1,-0.66168
371.44,75.088,147.18,369.44,-0.67188
498.81,182.02,59.341,149.85,-0.68827
249.21,1,197.57,495.43,-0.7188
129,161,127,319,-0.75482
518.81,181.11,89.054,224.14,-0.81065
82.682,164.36,39.841,101.1,-0.83995
85,185.8,66.2,167,-0.86218
398.14,1,197.57,495.43,-0.88871
302.7,-59.341,240.36,602.41,-0.89794
