246.05,286.89,162.36,407.41,0.18597
142.12,36.28,69.56,175.4,0.021041
302.45,98.241,37.896,96.241,-0.16059
242.36,182.02,240.36,602.41,-0.46465
1,34.6,66.2,167,-0.46526
34.6,227.8,32.6,83,-0.474
87.201,58.467,56.467,142.67,-0.50873
572.2,110.2,32.6,83,-0.63281
68.2,34.6,133.4,335,-0.6677
448.31,137.14,76.792,193.48,-0.66817
1,687.13,84.766,213.42,-0.67733
481,193,127,319,-0.68566
19.522,223.26,73.088,184.22,-0.68835
329.39,1,217.92,546.31,-0.70168
181.11,-179.11,359.22,899.54,-0.72937
59.344,438.58,37.896,96.241,-0.80304
1,34.6,133.4,335,-0.82501
34.6,202.6,133.4,335,-0.86364
