597.32,200.98,46.359,107.03,202.3
516.5,196,43,100,193.32
180.93,203.8,61.141,141.41,149.68
408.93,203.8,61.141,141.41,147.18
354.08,203.22,65.844,151.56,140.31
205.06,198.75,69.875,162.5,112.1
560.5,204,43,100,106.14
474.93,209.8,61.141,141.41,104.3
144.93,197.8,61.141,141.41,101.17
290.38,188.28,75.25,173.44,96.083
108.5,236,43,100,93.159
444.93,203.8,61.141,141.41,89.393
235.06,198.75,69.875,162.5,58.518
68.961,223.28,53.078,123.44,56.375
124.78,204.48,56.438,132.03,48.478
330.93,209.8,61.141,141.41,36.995
372.08,221.22,65.844,151.56,33.431
