228.62,246.53,157.97,483.06,3.9315
382.69,207.35,169.16,530.26,3.3719
568.42,227.26,143.89,496.02,3.1128
739.98,281.58,161.4,477.29,2.7889
924.07,290.71,142.14,444.69,1.4245
488.47,364.82,127.74,377.31,0.97256
1167.1,193.83,45.755,146.54,0.37641
1131.9,202.8,53.988,148.26,0.19177
473.1,130.94,198.36,614.82,0.1552
648.03,210.17,165.39,522.21,0.021007
133.82,312.46,46.833,136.72,-0.036195
878.44,261.28,215.19,505.72,-0.10723
262.35,71.507,230.62,663.53,-0.29871
21.558,116.64,95.036,317.59,-0.38118
148.87,248.86,157.68,470.84,-0.45438
1195.8,193.81,43.512,120.62,-0.78404
1187.8,148.24,65.483,173.16,-0.8961
