163,-12,250,501,2.2348
584,252,64,128,0.30798
-23,144,85,171,0.12659
347,-20,109,218,-0.031281
147,-20,114,229,-0.30136
463,81,114,229,-0.42334
313,-15,104,208,-0.48214
104,-20,64,128,-0.63887
87,-20,109,218,-0.68229
176,-20,114,229,-0.71407
118,-20,114,229,-0.74904
0,-12,64,128,-0.78444
252,-20,109,218,-0.80576
538,58,120,241,-1.13
514,160,70,141,-1.4305
568,91,94,189,-1.4825
437,19,146,293,-1.6483
530,189,81,163,-1.6675
500,109,99,198,-1.7936
106,198,85,171,-1.8504
-24,51,67,134,-1.9284
538,-8,67,134,-2.141
40,-20,64,128,-2.1667
549,-20,114,229,-2.3744
480,-20,64,128,-2.3842
