0,89.472679,49.707047,106.041702,0.554031
18.778217,89.472679,53.020851,106.041702,0.729882
489.277473,113.473328,58.56688,117.133758,0.424303
514.230671,109.001503,61.553795,123.10759,0.367341
562.486092,113.473328,58.566879,117.133758,0.396937
582.008369,113.473328,57.991631,117.133758,0.324022
38.310877,84.748295,55.724911,111.449821,0.500569
538.083199,113.473328,58.566879,117.133758,0.497429
171.397472,279.052086,67.992379,135.984756,0.150702
258.182484,80.579247,78.934776,157.869552,0.675343
233.670113,34.475906,183.871566,367.743134,0.813094
