621,181,48,96,0.021842
567.343708,179.247719,78.934776,157.869552,0.87104
399.007988,162.27597,91.638199,183.276398,1.678155
609,249,48,96,0.387439
457.615227,179.250198,101.223648,202.447297,1.433916
589,269,48,96,0.74165
632.718674,221.82373,71.459991,142.919983,0.608533
353.188896,185.185532,91.638199,183.276397,1.728307
669,369,48,96,0.23037
655.752243,118.071732,87.191437,174.382873,0.397534
648.278118,184.644707,64.693031,129.386062,0.134281
505.482254,179.364685,111.811737,223.623474,1.162913
680.624615,330.204033,64.693031,129.386063,0.22665
282.915752,146.474129,96.311745,192.623489,0.723417
639.700581,41.111862,78.934776,157.869553,0.098907
234.759899,186.604027,96.311745,192.623489,1.467818
167.249554,177.541832,123.507362,247.014725,1.080899
