164,198,74,218,27.9342956543
343,322,50,148,21.48081970215
104,203,50,148,18.59214782715
210,217,74,218,18.32775878906
424,302,57,167,17.83727264404
291,336,47,139,16.57374572754
140,205,45,129,12.06253814697
571,262,65,190,11.12152862549
513,205,45,129,9.959678649902
480,184,50,148,9.404991149902
303,295,47,139,8.356399536133
12,428,61,179,8.097496032715
66,211,36,107,7.606002807617
539,202,34,100,6.591949462891
11,202,57,167,6.487533569336
455,315,50,148,6.374267578125
531,284,36,107,5.563446044922
85,205,39,115,5.517601013184
280,295,47,139,4.412460327148
616,78,34,100,4.13646697998
480,309,50,148,4.056205749512
315,354,47,139,3.951942443848
578,197,34,100,3.040580749512
270,244,39,115,2.942741394043
561,121,34,100,2.873725891113
294,234,36,107,2.772583007812
395,185,34,100,2.636657714844
490,74,36,107,2.415451049805
438,190,54,157,2.411460876465
396,238,57,167,2.35676574707
261,187,42,123,2.138549804688
585,323,70,204,1.891571044922
513,79,36,107,1.628547668457
586,78,34,100,1.232345581055
544,82,34,100,1.174919128418
318,228,50,148,1.104537963867
226,21,39,115,1.054885864258
