312,285,42,123,18.32327270508
371,298,45,129,14.49404907227
607,317,34,100,10.58842468262
260,283,39,115,9.978446960449
445,312,39,115,9.727088928223
552,321,34,100,9.165016174316
491,139,45,129,9.000770568848
466,222,96,283,7.349411010742
705,334,36,107,7.300354003906
113,108,135,396,6.315933227539
686,131,48,140,6.230308532715
410,133,65,190,5.773254394531
399,298,36,107,5.647720336914
592,131,48,140,4.98127746582
339,301,48,140,4.375823974609
230,253,50,148,4.21509552002
663,210,34,100,3.951332092285
709,287,34,100,3.779891967773
514,142,75,217,3.412811279297
563,134,45,129,3.038543701172
611,274,34,100,2.762428283691
634,216,45,129,2.589324951172
644,142,39,115,2.461151123047
574,284,50,148,2.378547668457
255,142,39,115,1.932456970215
618,206,36,107,1.929542541504
58,139,45,129,1.849075317383
384,155,61,178,1.612930297852
629,312,39,115,1.309715270996
450,137,48,140,0.9540939331055
