247.49,223.45,121.62,282.84,214.2
305.47,14.515,56.739,131.95,170.76
526.48,219.04,113.48,263.9,155.91
643.47,291.33,121.62,282.84,150.04
493.04,466.23,69.854,162.45,101.54
359.04,6.4306,92.173,214.35,97.638
616.9,203.11,130.35,303.14,93.109
338,178.19,121.62,282.84,88.295
790.55,200.82,121.62,282.84,77.445
677.41,212.13,121.62,282.84,75.789
591,30,86,200,74.66
442.6,525.7,52.939,123.11,68.506
485.08,166.88,121.62,282.84,56.994
786.11,33.081,74.867,174.11,55.243
536.49,20.527,80.241,186.61,52.371
