400,365,99,202,0.52908
166,168,100,204,0.52363
211,376,96,195,0.52295
329,59,69,139,0.51604
285,367,99,201,0.51417
600,147,100,203,0.51248
422,198,91,183,0.51133
645,122,81,163,0.5098
540,360,62,125,0.50955
338,13,49,99,0.50928
549,464,50,103,0.50662
564,400,80,163,0.50635
531,350,105,213,0.50524
250,465,54,109,0.5045
7,9,104,212,0.50374
208,462,56,112,0.50371
633,398,48,98,0.5031
276,29,110,222,0.50248
767,423,48,98,0.50105
81,462,56,112,0.501
264,371,68,138,0.50094
409,111,74,150,0.50063
367,174,86,174,0.50053
