651,222,282,564,0.54537
147,379,216,431,0.54265
87,547,88,177,0.53145
628,251,162,323,0.53079
334,468,102,204,0.52123
520,487,161,322,0.52111
-8,433,68,136,0.51654
-18,359,185,371,0.51406
109,548,89,178,0.51374
315,514,166,333,0.51323
495,269,52,102,0.51291
479,177,98,196,0.51248
307,508,58,115,0.51234
140,300,131,262,0.51176
337,275,96,193,0.50967
143,339,64,127,0.50862
646,423,83,166,0.50832
94,625,51,101,0.50696
-17,444,151,302,0.50638
756,76,172,344,0.50626
249,255,207,415,0.50551
463,219,267,533,0.5048
653,258,96,192,0.50472
429,490,112,224,0.50407
466,592,108,216,0.50375
618,506,226,453,0.5035
813,247,106,212,0.50308
103,407,48,96,0.50155
196,322,50,102,0.50144
355,572,46,92,0.50143
694,237,82,166,0.50126
154,402,80,160,0.50111
-21,226,172,344,0.50074
373,789,50,102,0.50003
