465,292,161,322,0.53377
578,285,164,327,0.53212
191,303,244,488,0.52823
727,190,298,595,0.52789
316,327,153,306,0.52549
892,396,107,216,0.5206
239,494,160,321,0.51132
408,301,128,257,0.51104
219,264,124,248,0.50995
6,244,108,217,0.50946
342,603,65,131,0.50677
173,280,109,218,0.50657
236,663,80,158,0.50585
425,401,73,147,0.50514
262,257,129,257,0.50513
345,627,76,152,0.50321
98,339,106,212,0.50304
-32,228,272,544,0.50258
768,280,81,162,0.50255
652,341,232,462,0.50253
264,355,74,147,0.50161
30,223,136,271,0.50074
205,632,68,136,0.50045
