226,289,195,390,0.54268
888,180,280,561,0.52184
893,329,139,278,0.52039
927,334,58,117,0.51597
819,9,96,192,0.51406
410,8,96,193,0.51394
893,348,88,176,0.51001
560,35,211,421,0.50995
307,31,331,662,0.50946
715,25,260,519,0.50856
112,651,48,96,0.50753
131,636,46,92,0.50611
414,5,73,145,0.50535
547,301,68,136,0.50534
937,236,48,95,0.50429
347,563,62,124,0.50331
603,215,76,150,0.50237
45,628,58,118,0.50203
259,434,136,271,0.50201
491,580,46,92,0.50187
539,375,54,106,0.50153
899,36,46,92,0.50126
428,468,106,210,0.50097
665,5,56,112,0.5002
635,44,46,92,0.50015
