35.306,169.8,64.908,129.82,0.62953
175.99,259.16,65.052,130.1,0.6393
199.3,254.56,64.888,129.78,0.62396
292,52,64,128,0.60392
295.98,130.01,64.364,128.73,0.61175
489.35,217.82,67.732,135.46,0.63986
182,222.04,88.102,176.2,0.65411
295.14,124.82,74.307,148.61,0.60191
171.27,220.63,87.885,175.77,0.63481
172.2,252.65,87.307,174.61,0.6377
192.33,140.1,90.512,181.02,0.62611
20.639,138.12,83.396,166.79,0.61995
168.28,242.76,106.99,213.98,0.6368
283.38,158.3,107.12,214.24,0.63366
464.17,141.27,107.63,215.27,0.61569
174.31,98.063,174.7,349.39,0.67523
266.38,57.082,152.22,304.44,0.60392
