483.46,118.19,64.003,128.01,0.64478
104.24,200.69,78.319,156.64,0.65038
146.88,125.7,76.109,152.22,0.62256
188.89,129.28,76.192,152.38,0.67926
220.54,133.19,76.109,152.22,0.62069
370.37,107.82,65.322,130.64,0.63324
461.52,158.38,73.039,146.08,0.65033
138.26,232.59,95.293,190.59,0.67552
164.05,107.48,90.51,181.02,0.61961
231.38,263.65,90.51,181.02,0.61659
458.21,73.539,90.51,181.02,0.61569
181,111.99,107.06,214.12,0.61575
261.9,267.05,106.93,213.87,0.61307
367.01,216.01,120.26,240.53,0.77233
452.78,98.749,109.77,219.55,0.63362
491.08,47.09,107.63,215.27,0.60784
136,224.01,127.99,255.97,0.60394
84.444,100.31,143.41,286.82,0.71235
70.357,78.473,186.25,372.51,0.72019
91.708,98.643,176.61,353.21,0.69705
357.26,148.2,155.6,311.21,0.72227
466.17,66.596,152.22,304.44,0.61176
205.98,120.71,181.59,363.19,0.66725
165.36,82.852,183.1,366.2,0.67015
