60,8,64,128,0.60784
200.99,104,64,128,0.62258
212,92,64,128,0.62745
224,332,64,128,0.61569
227.78,47.856,64.179,128.36,0.60468
356,58.164,64,128,0.63774
516,83.997,64.002,128,0.60392
535.75,63.853,65.374,130.75,0.61615
19.027,23.784,76.109,152.22,0.62353
40.535,24.353,79.669,159.34,0.65946
142.02,89.34,88.531,177.06,0.66391
214.07,38.062,76.101,152.2,0.65095
220.04,88.95,74.458,148.92,0.62197
254.65,110.79,79.547,159.09,0.66013
376.84,152.78,94.54,189.08,0.63863
524.36,60.308,80.573,161.15,0.60657
242.72,90.819,92.663,185.33,0.62948
319.83,84.051,101.4,202.8,0.65228
491.79,14.473,89.892,179.78,0.64185
21.392,14.345,105.82,211.65,0.61707
154.59,67.152,107.87,215.75,0.62347
228.43,30.516,108.12,216.24,0.60441
303.14,52.114,189.32,378.63,0.79593
398.41,38.643,120.46,240.93,0.63434
457.85,51.549,106.38,212.76,0.6211
505.76,23.622,105.62,211.25,0.6198
225.96,47.871,122.83,245.66,0.6092
416,160,128,256,0.60784
152.33,152.31,152.66,305.32,0.64284
437.29,46.473,196.58,393.17,0.73563
160.29,60.909,189.61,379.21,0.76573
