75.998,41.78,64.006,128.01,0.64007
87.984,43.995,64.021,128.04,0.60004
148,324,64,128,0.6
159.94,139.93,64.098,128.2,0.60396
163.4,118.26,64.004,128.01,0.6716
170.37,323.45,65.802,131.6,0.64278
224.14,155.7,64.007,128.01,0.62269
227.49,148.47,64.196,128.39,0.60287
286.53,189.2,68.188,136.38,0.64774
286.16,201.95,77.731,155.46,0.63809
297.19,180.96,71.318,142.64,0.63954
320,87.995,64.003,128.01,0.65098
336,163.99,64,128,0.6196
340,148.01,64,128,0.60785
372,258.42,64,128,0.62207
431.55,113.83,64.079,128.16,0.64112
440.05,294.65,65.879,131.76,0.64401
445.04,275.52,70.338,140.68,0.62388
460,228,64,128,0.63529
470.83,57.166,64,128,0.62239
543.82,118.6,64.849,129.7,0.64482
83.907,81.24,78.982,157.96,0.6212
126.65,117.11,79.276,158.55,0.66098
163.87,323.98,72.151,144.3,0.63533
167.28,95.892,76.038,152.08,0.62373
285.09,96.994,76.796,153.59,0.64514
329.81,64.848,70.832,141.66,0.62154
438.51,291.28,73.335,146.67,0.64253
466.17,280.65,76.111,152.22,0.62745
538.3,89.905,84.575,169.15,0.61277
33.941,113.14,90.51,181.02,0.61176
67.479,33.546,91.996,183.99,0.63818
211.84,103.03,87.321,174.64,0.6876
233.36,181.13,86.143,172.29,0.62408
280.02,96.115,91.597,183.19,0.63691
290.39,201.97,108,216,0.63407
420.06,111.33,86.228,172.46,0.65342
63.821,31.021,113.23,226.46,0.6439
94.046,234.11,107.75,215.5,0.63376
112.44,101.71,107.55,215.11,0.65215
134.55,107.64,107.63,215.26,0.61569
432.42,262.34,107.64,215.28,0.61912
72,176,128,256,0.60784
72.313,216.28,127.7,255.4,0.60434
160,176,128,256,0.60784
188.72,176.55,127.25,254.5,0.62499
191.94,199.1,128,256,0.63865
239.37,164.11,127.56,255.11,0.66265
261.4,91.111,123.69,247.38,0.64893
184.75,46.147,144.23,288.46,0.62796
247.36,171.24,152.22,304.44,0.61961
256.75,81.321,169.94,339.87,0.65871
346.23,69.453,141.35,282.7,0.66203
363.07,56.086,152.21,304.42,0.64196
404.57,180.66,152.27,304.53,0.60397
169.72,90.562,180.98,361.95,0.6196
274.33,123.85,155.63,311.25,0.67081
294.46,33.882,158.68,317.36,0.63073
312.17,37.818,206,412.01,0.61202
419.7,53.177,200.7,401.4,0.76188
278.57,30.726,214.98,429.95,0.6453
