146.66,230.71,67.524,135.05,0.62404
179.98,215.23,67.204,134.41,0.64093
194.62,137.7,67.484,134.97,0.63966
268,523.99,64.006,128.01,0.61568
292,212,64,128,0.61961
342.74,292,64,128,0.64211
128.43,254.57,76.109,152.22,0.62947
176.08,226.07,75.874,151.75,0.64124
304.07,259.66,77.539,155.08,0.65841
151.02,284.1,92.2,184.4,0.63466
213.22,421.39,78.939,157.88,0.66296
276.49,137.81,90.51,181.02,0.62972
301.8,261.8,87.22,174.44,0.62634
236.41,449.26,108.38,216.76,0.6523
299.7,208.5,107.72,215.44,0.62959
183.87,261.42,128.43,256.85,0.64334
197.64,400.29,132.25,264.5,0.63918
123.68,190.27,152.22,304.44,0.63529
247.36,28.541,152.22,304.44,0.60392
266.65,181.23,151.73,303.47,0.60022
162.2,266.37,174.07,348.14,0.67408
202.11,375.16,165.05,330.1,0.63147
291.26,63.645,181.02,362.04,0.62666
172.74,193.34,253.84,507.67,0.67516
117.69,51.72,304.31,608.63,0.66049
159.38,134.35,284.17,568.34,0.66242
