15.26,224.01,64.099,128.2,0.64705
17.786,96.137,69.802,139.6,0.61792
19.177,107.37,66.063,132.13,0.64426
40,109.94,64,128,0.63731
184,88,64,128,0.61176
251.9,86.084,64.267,128.53,0.61531
257.12,187.35,71.329,142.66,0.65696
264,72,64,128,0.61961
372,112,64.006,128.01,0.60784
392.01,128.01,64.001,128,0.60002
401.16,132,64,128,0.60835
444,128,64,128,0.60392
452,348,64.002,128,0.60393
528,308,64,128,0.61569
572,204,64,128,0.60392
8.1758,240.07,69.492,138.98,0.61809
65.364,125.81,67.81,135.62,0.65704
142.7,114.16,76.109,152.22,0.61176
228.33,147.46,76.109,152.22,0.60784
242.48,178.94,76.1,152.2,0.63278
248.25,86.106,73.833,147.67,0.60275
375.79,104.65,76.109,152.22,0.60784
456.26,319.02,78.244,156.49,0.65327
496.23,306.01,81.543,163.09,0.64336
5.6569,164.05,90.51,181.02,0.60784
289.08,199.85,77.061,154.12,0.67634
339.41,73.539,90.51,181.02,0.66667
539.05,235.87,76.74,153.48,0.66284
68.388,119.59,104.62,209.24,0.72293
235.69,114.43,107.59,215.17,0.62401
262.42,183.99,108.94,217.87,0.62629
481.62,267.66,101.3,202.59,0.61255
279.2,108.67,145.34,290.69,0.75653
399.57,9.5137,152.22,304.44,0.62745
429.96,85.175,181.36,362.72,0.65733
448.72,74.032,188.19,376.38,0.62761
